epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.7759472727775574,0.6784620881080627,0.8307086825370789,0.8940678238868713,0.6220472455024719,0.6377108693122864,1.0,0.5151515007019043
1,0.7644151449203491,0.6416322588920593,0.8434237837791443,0.8559321761131287,0.6141732335090637,0.6707822680473328,1.0,0.5050504803657532
2,0.7759472727775574,0.6266928911209106,0.8636363744735718,0.8453390002250671,0.5748031735420227,0.7091155052185059,1.0,0.4545454680919647
3,0.7792421579360962,0.5789279937744141,0.8689956068992615,0.8432203531265259,0.5511810779571533,0.7284448146820068,1.0,0.42424243688583374
